#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:MSA_cytB" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:MSA_cytB" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:MSA_cytB" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.MSA_cytB" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:MSA_cytB" name="distribution" x="@birthRate.t:MSA_cytB">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="parameter.hyperGamma-beta-YuleBirthRatePrior.t:MSA_cytB" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:MSA_cytB" name="distribution">
#            <parameter id="gammaShape.s:MSA_cytB" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@MSA_cytB" id="treeLikelihood.MSA_cytB" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:MSA_cytB">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:MSA_cytB" shape="@gammaShape.s:MSA_cytB" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:MSA_cytB" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:MSA_cytB" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Standard_TIM2uf.s:MSA_cytB" spec="substmodels.nucleotide.TIM2uf">
#                    <parameter dimension="4" id="TIM2ufrates.s:MSA_cytB" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0 1.0 1.0</parameter>
#                    <frequencies id="TIM2ufFreqs.s:MSA_cytB" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="TIM2uffreqParameter.s:MSA_cytB" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:MSA_cytB" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:MSA_cytB" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	gammaShape	TIM2uffreqParameter.1	TIM2uffreqParameter.2	TIM2uffreqParameter.3	TIM2uffreqParameter.4	RateAC-Standard_TIM2uf	RateAG-Standard_TIM2uf	RateAT-Standard_TIM2uf	RateCG-Standard_TIM2uf	RateCT-Standard_TIM2uf	RateGT-Standard_TIM2uf
4251000	-8382.88544784255	-8370.327544671582	-12.55790317096707	-8370.327544671582	0.8358156812123775	-5.064809149794095	1.3725437385688073	0.26128574082979755	0.33655082847466855	0.28442467317229253	0.0953195663937589	0.28370493195928037	0.5286740573183513	1.1617755705647286	0.5286740573183513	0.20378447264664415	3.3733073695052855	0.20378447264664415
4252000	-8384.277763917366	-8371.008277150257	-13.269486767108862	-8371.008277150257	0.8354542436276692	-5.392777294416684	2.0137996583722546	0.26128574082979755	0.33655082847466855	0.28442467317229253	0.0953195663937589	0.28370493195928037	0.5286740573183513	1.1617755705647286	0.5286740573183513	0.20378447264664415	3.3733073695052855	0.20378447264664415
4253000	-8384.54937351263	-8372.483142995821	-12.06623051680721	-8372.483142995821	0.744701127182843	-4.361960669034445	1.6950803029693002	0.26128574082979755	0.33655082847466855	0.28442467317229253	0.0953195663937589	0.28370493195928037	0.5286740573183513	1.1617755705647286	0.5286740573183513	0.20378447264664415	3.3733073695052855	0.20378447264664415
4254000	-8383.79138049975	-8371.219849778316	-12.571530721434979	-8371.219849778316	0.793546058683934	-5.2934725226729125	1.1091944133479297	0.25933199958707953	0.33655082847466855	0.28442467317229253	0.0953195663937589	0.28370493195928037	0.5286740573183513	1.1617755705647286	0.5286740573183513	0.20378447264664415	3.3733073695052855	0.20378447264664415
4255000	-8389.259905232786	-8374.035042747484	-15.224862485302568	-8374.035042747484	1.1376596506942163	-8.141447007310894	0.9433899678577771	0.22660271403550056	0.35046955705423277	0.2705059445927283	0.0953195663937589	0.28370493195928037	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4256000	-8384.831672307058	-8371.431641696061	-13.400030610996616	-8371.431641696061	0.9025419630564839	-6.066681789936462	1.2112342390412951	0.22660271403550056	0.35046955705423277	0.2705059445927283	0.10926028819533648	0.2697642101577028	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4257000	-8386.989324375678	-8372.973655506748	-14.015668868929435	-8372.973655506748	0.8473943425883016	-6.116284959672567	2.132551866507439	0.22660271403550056	0.35046955705423277	0.2705059445927283	0.10926028819533648	0.2697642101577028	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4258000	-8386.679067443447	-8372.579879964243	-14.099187479204332	-8372.579879964243	1.0164577355695255	-6.6697381531826005	1.318551921167713	0.23778656254006544	0.35046955705423277	0.2705059445927283	0.10926028819533648	0.2697642101577028	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4259000	-8389.814591269145	-8375.165016353847	-14.649574915297448	-8375.165016353847	0.7158661162926804	-6.386110038440679	3.03335112589902	0.23778656254006544	0.35978909649945723	0.2816422641183021	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4260000	-8393.455870601574	-8380.069105495173	-13.386765106400237	-8380.069105495173	0.9066523194561753	-5.749582614309597	1.6228285268704898	0.23778656254006544	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.0893301547205827	0.45311647200482824	0.20378447264664415	3.596867955976477	0.20378447264664415
4261000	-8391.029191114321	-8378.318113987087	-12.71107712723446	-8378.318113987087	0.8379191229758596	-5.172286700498228	1.4590903614338926	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4262000	-8387.875924208853	-8374.84685714743	-13.0290670614229	-8374.84685714743	0.8163735943055506	-5.787218398828848	1.0843159722185283	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4263000	-8390.049573310598	-8375.602553737137	-14.447019573461262	-8375.602553737137	1.0010666254238838	-6.8792134233396505	1.50202619126215	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4264000	-8389.321442649949	-8375.709368613765	-13.612074036184286	-8375.709368613765	0.8905898524606521	-6.260455608109168	1.210100099345476	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4265000	-8386.274064657247	-8373.3056313056	-12.96843335164614	-8373.3056313056	0.8282975725022532	-5.352609346314962	1.5758692030188495	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4266000	-8388.1868790935	-8376.080206223454	-12.106672870046353	-8376.080206223454	0.7902553127900447	-4.556693961668458	1.475499324177365	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4267000	-8388.323865482469	-8374.261338901973	-14.062526580495081	-8374.261338901973	0.9715740795555541	-6.722058313017577	1.1966849467851004	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4268000	-8388.845649834839	-8375.359170846503	-13.48647898833497	-8375.359170846503	0.8332823642886357	-5.787077148546176	1.713145367949666	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4269000	-8390.931194307073	-8376.848693767555	-14.082500539518012	-8376.848693767555	0.8159615664777694	-7.229309164275963	0.7351009654203499	0.24580930747707463	0.34139699093123255	0.3000343696865268	0.09812396866976267	0.26044467071247834	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4270000	-8389.694544225262	-8375.567595947754	-14.126948277507552	-8375.567595947754	0.9180765758496197	-7.183572160762799	0.8044939223191301	0.24580930747707463	0.34404446538843314	0.3000343696865268	0.09812396866976267	0.25779719625527775	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4271000	-8390.580324771483	-8376.26431109989	-14.31601367159225	-8376.26431109989	0.9068459340621824	-6.52522147899545	1.8769515444625429	0.24580930747707463	0.34404446538843314	0.3000343696865268	0.09812396866976267	0.25779719625527775	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4272000	-8390.41537241577	-8374.63545381774	-15.779918598028726	-8374.63545381774	1.0764856938417648	-8.083564045057367	1.7190902924627738	0.2392953660896213	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4273000	-8390.639909098572	-8375.753639732065	-14.88626936650602	-8375.753639732065	1.05005732556352	-8.02693476750694	0.7444668446530087	0.2392953660896213	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.45311647200482824	1.046201165475906	0.45311647200482824	0.20378447264664415	3.639996945221154	0.20378447264664415
4274000	-8383.976290414696	-8370.801436870912	-13.174853543782834	-8370.801436870912	0.8898053314277653	-5.695219229468953	1.373141816861165	0.2473902220185348	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.45311647200482824	1.046201165475906	0.45311647200482824	0.2129232036539668	3.6217194832065083	0.2129232036539668
4275000	-8386.883135417793	-8372.228912266053	-14.654223151739497	-8372.228912266053	1.0206781911174498	-7.746110405880993	0.7753863195104342	0.2473902220185348	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.45311647200482824	1.046201165475906	0.45311647200482824	0.2129232036539668	3.6217194832065083	0.2129232036539668
4276000	-8388.937205673259	-8375.984341956668	-12.952863716590965	-8375.984341956668	0.8665994432000605	-5.4540076889851115	1.3997808655442372	0.2473902220185348	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.45311647200482824	1.046201165475906	0.45311647200482824	0.2129232036539668	3.6217194832065083	0.2129232036539668
4277000	-8389.810693698513	-8375.501050672285	-14.309643026228152	-8375.501050672285	0.942466472460094	-6.7914058714738355	1.4271633709195488	0.2473902220185348	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.44100205340844645	1.046201165475906	0.44100205340844645	0.2129232036539668	3.6459483203992717	0.2129232036539668
4278000	-8389.232141931885	-8374.986667835332	-14.245474096552403	-8374.986667835332	0.843657803804868	-7.407073297403316	0.723161036471008	0.2473902220185348	0.30941933591434195	0.3000343696865268	0.09812396866976267	0.29242232572936894	0.44100205340844645	1.046201165475906	0.44100205340844645	0.2129232036539668	3.6459483203992717	0.2129232036539668
4279000	-8385.470618956888	-8373.04505105574	-12.42556790114784	-8373.04505105574	0.8014938426569153	-4.812077318002834	1.5697162947775218	0.2473902220185348	0.30941933591434195	0.29197828734065656	0.09812396866976267	0.3004784080752392	0.5405339274859946	1.046201165475906	0.5405339274859946	0.2129232036539668	3.4468845722441754	0.2129232036539668
4280000	-8388.0527451452	-8374.700410931051	-13.352334214148463	-8374.700410931051	0.8346951146370001	-5.641131595134427	1.7307304925385847	0.2473902220185348	0.30941933591434195	0.29197828734065656	0.09812396866976267	0.3004784080752392	0.5314191383680841	1.064430743711727	0.5314191383680841	0.2129232036539668	3.4468845722441754	0.2129232036539668
4281000	-8390.328502752129	-8375.824080432327	-14.504422319802366	-8375.824080432327	0.9866288683810824	-7.611631553177758	0.7635937216630324	0.2473902220185348	0.30941933591434195	0.29197828734065656	0.09812396866976267	0.3004784080752392	0.5314191383680841	1.064430743711727	0.5314191383680841	0.2129232036539668	3.4468845722441754	0.2129232036539668
4282000	-8387.458790291712	-8374.618056528761	-12.840733762950897	-8374.618056528761	0.8296573648086708	-5.124613500148797	1.7392562884646883	0.2473902220185348	0.30941933591434195	0.29197828734065656	0.09812396866976267	0.3004784080752392	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4283000	-8387.595714497356	-8374.288412197007	-13.307302300348711	-8374.288412197007	0.8203503430207213	-5.432158526447219	2.0387573790291027	0.2473902220185348	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4284000	-8389.947453253957	-8377.499347595529	-12.44810565842841	-8377.499347595529	0.7906492725210593	-4.822260850709737	1.5892178376155117	0.2473902220185348	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4285000	-8389.60068003999	-8375.581303234521	-14.019376805468184	-8375.581303234521	0.9544222956678693	-6.922375759975656	0.9233537576700905	0.2616541567167254	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4286000	-8385.493766530286	-8371.71906137655	-13.77470515373459	-8371.71906137655	0.9210117636171784	-6.15492131385334	1.555099250065812	0.26304426933508973	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4287000	-8386.420063038526	-8372.285208892372	-14.134854146153064	-8372.285208892372	0.9461786048248018	-6.354155458289526	1.8263943582611908	0.26304426933508973	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.064430743711727	0.493847825211903	0.2129232036539668	3.5220271985565375	0.2129232036539668
4288000	-8386.909742793685	-8374.128626234196	-12.781116559488913	-8374.128626234196	0.8441728175189954	-5.37101780644747	1.2722479990806077	0.2541952360484328	0.30941933591434195	0.3027219846571499	0.09812396866976267	0.28973471075874585	0.493847825211903	1.2223279326705727	0.493847825211903	0.2129232036539668	3.364130009597692	0.2129232036539668
4289000	-8384.607284418056	-8370.684316760013	-13.92296765804261	-8370.684316760013	0.9765820416646719	-6.686633389919855	1.0693490431580028	0.2541952360484328	0.3076678017822719	0.3027219846571499	0.09812396866976267	0.2914862448908159	0.493847825211903	1.2223279326705727	0.493847825211903	0.2129232036539668	3.364130009597692	0.2129232036539668
4290000	-8385.213294136935	-8367.433871606669	-17.77942253026511	-8367.433871606669	0.8996700100885027	-9.50160714269597	3.027127039126677	0.2541952360484328	0.31796111442222086	0.2924286720172009	0.09812396866976267	0.2914862448908159	0.493847825211903	1.2223279326705727	0.493847825211903	0.2129232036539668	3.364130009597692	0.2129232036539668
4291000	-8381.973227155331	-8369.460677393952	-12.51254976137852	-8369.460677393952	0.8248624281625296	-5.0536065261936045	1.335913143152828	0.2541952360484328	0.31796111442222086	0.2924286720172009	0.09812396866976267	0.2914862448908159	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4292000	-8385.735968047149	-8371.38652351923	-14.349444527918427	-8371.38652351923	0.9684628188174095	-7.458675808393382	0.7568814920544586	0.2541952360484328	0.3274272027728411	0.2924286720172009	0.09812396866976267	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4293000	-8382.915628947763	-8371.207257588268	-11.70837135949485	-8371.207257588268	0.7013580463915917	-4.086658489703334	1.5719413169510612	0.2541952360484328	0.3274272027728411	0.2924286720172009	0.09812396866976267	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4294000	-8389.715182751135	-8375.958180410504	-13.757002340632031	-8375.958180410504	0.8338785002672757	-5.82258736714886	2.1484558832528107	0.2541952360484328	0.3274272027728411	0.2924286720172009	0.09812396866976267	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4295000	-8388.33294615977	-8375.85964265684	-12.473303502929237	-8375.85964265684	0.8032531325933584	-5.04145255773169	1.3002172717230762	0.2541952360484328	0.3274272027728411	0.2924286720172009	0.09812396866976267	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4296000	-8385.031664876704	-8372.343310513334	-12.68835436337112	-8372.343310513334	0.84458611480455	-5.339552174483595	1.2010867972962798	0.250470876897779	0.3274272027728411	0.29498005863627563	0.09557258205068796	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4297000	-8380.632349723692	-8367.800020446093	-12.83232927759891	-8367.800020446093	0.8064060396222213	-5.227549365311415	1.5513262010831135	0.250470876897779	0.3405139014142107	0.28189335999490606	0.09557258205068796	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4298000	-8385.70587565301	-8372.823827313854	-12.882048339156025	-8372.823827313854	0.8094348962929181	-5.354653123945393	1.4358594672206773	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4299000	-8388.734046109208	-8375.364885422734	-13.369160686474652	-8375.364885422734	0.8739950439316648	-5.915615323898134	1.3336800911891828	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2129232036539668	3.577486680721909	0.2129232036539668
4300000	-8385.45561401494	-8372.819425494166	-12.63618852077352	-8372.819425494166	0.7629731390779649	-4.92174057717626	1.731015306702994	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2310180861277205	3.5412969157744016	0.2310180861277205
4301000	-8386.624913739555	-8374.370538593683	-12.254375145873235	-8374.370538593683	0.7320128928970893	-4.4301514630118195	1.9316853743224291	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2310180861277205	3.5412969157744016	0.2310180861277205
4302000	-8386.349598334094	-8373.252072652762	-13.097525681333074	-8373.252072652762	0.7705724140959294	-5.150812535618989	2.183116111922179	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2310180861277205	3.5412969157744016	0.2310180861277205
4303000	-8384.797908769026	-8372.278228713532	-12.519680055493405	-8372.278228713532	0.7999487751779933	-5.050863714097561	1.354195885562117	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2310180861277205	3.5412969157744016	0.2310180861277205
4304000	-8385.814234094061	-8371.710688499625	-14.103545594435943	-8371.710688499625	0.9396212584265574	-6.424819254087694	1.670313812572547	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.0089712615463557	0.493847825211903	0.2310180861277205	3.5412969157744016	0.2310180861277205
4305000	-8388.301962284337	-8373.816706407839	-14.485255876497	-8373.816706407839	0.945632276298415	-7.608541751869227	0.7491010619684491	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.052617719681614	0.493847825211903	0.20919485706009133	3.5412969157744016	0.20919485706009133
4306000	-8384.116261252022	-8370.650915105842	-13.465346146180647	-8370.650915105842	0.8697823044526278	-6.341369519617238	0.9592709178219543	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.052617719681614	0.493847825211903	0.20919485706009133	3.5412969157744016	0.20919485706009133
4307000	-8387.975007317065	-8375.298057475524	-12.676949841540807	-8375.298057475524	0.8703645471535035	-5.0611901131685535	1.5684436954971956	0.250470876897779	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4308000	-8382.875842034739	-8370.005637073304	-12.87020496143407	-8370.005637073304	0.8580753194427628	-5.438849869096114	1.3028019628294425	0.2517128659707605	0.3214306569850892	0.28189335999490606	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4309000	-8384.907656023468	-8371.848625673834	-13.059030349633806	-8371.848625673834	0.9269162469794963	-5.571431617366457	1.3781497211344693	0.2517128659707605	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4310000	-8390.442881224477	-8374.960283636172	-15.482597588305179	-8374.960283636172	0.9389816228791703	-7.640553243183961	1.9431160119216162	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4311000	-8389.01960737775	-8374.492691857069	-14.526915520680081	-8374.492691857069	0.7746628486687975	-7.856616169534312	0.602129520293351	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4312000	-8387.326603577327	-8374.464955387566	-12.861648189761345	-8374.464955387566	0.8112264850338488	-5.144497684865369	1.7151528611278937	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4313000	-8390.995615470323	-8378.854191752922	-12.141423717401683	-8378.854191752922	0.7409104805577021	-4.368969563394357	1.8126025209165746	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	1.1373554067100011	0.493847825211903	0.16682601354589777	3.5412969157744016	0.16682601354589777
4314000	-8383.984853133703	-8370.296034566967	-13.688818566734898	-8370.296034566967	0.8175534533067222	-6.797783889256143	0.750905588723709	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4315000	-8379.320162372887	-8366.504132185471	-12.816030187416436	-8366.504132185471	0.8196636975277817	-5.2413152490387755	1.4875818210530407	0.26238600508161564	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4316000	-8384.76876892901	-8371.658985128634	-13.109783800376944	-8371.658985128634	0.9249627101639744	-5.819321502062477	1.1375095569943783	0.24652571580722293	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4317000	-8383.386301006105	-8370.221652566008	-13.164648440097938	-8370.221652566008	0.8939241724237602	-5.653218207395195	1.4187112851303696	0.24652571580722293	0.3217964816092139	0.28152753537078135	0.11465582647980942	0.2820201565401957	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4318000	-8384.059931158132	-8369.964213498295	-14.09571765983678	-8369.964213498295	0.8492379268547489	-6.186335278703714	2.111515455667728	0.24652571580722293	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4319000	-8382.178472409547	-8369.353481839942	-12.82499056960392	-8369.353481839942	0.8413592323309508	-5.250835538593755	1.5105058780176193	0.24652571580722293	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.493847825211903	0.9285416156296636	0.493847825211903	0.16682601354589777	3.750110706854739	0.16682601354589777
4320000	-8387.975806516239	-8373.220317586329	-14.755488929909736	-8373.220317586329	0.8843821741596003	-6.861131904255663	2.0800605536807195	0.24652571580722293	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.493847825211903	1.019650001848898	0.493847825211903	0.12127182043628057	3.750110706854739	0.12127182043628057
4321000	-8386.249018030701	-8373.057365033636	-13.191652997066498	-8373.057365033636	0.8811973801194048	-5.5234531181080335	1.6593643257847341	0.24652571580722293	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.493847825211903	0.8359127154229465	0.493847825211903	0.21314046364925637	3.750110706854739	0.21314046364925637
4322000	-8385.610401699689	-8371.714545255341	-13.89585644434753	-8371.714545255341	0.8571375339187303	-7.038852421736003	0.7350175433230464	0.2497354150811994	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.46242335317116584	0.9603040234638072	0.46242335317116584	0.15496376408159823	3.8049217420306687	0.15496376408159823
4323000	-8385.68449036096	-8370.555446082662	-15.129044278298045	-8370.555446082662	0.9156076044242367	-8.486334303443611	0.5931977236580839	0.2497354150811994	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.46242335317116584	0.9603040234638072	0.46242335317116584	0.16567833417577346	3.783492601842318	0.16567833417577346
4324000	-8383.809151620804	-8370.232919905602	-13.576231715201892	-8370.232919905602	0.9385756125673942	-6.260940344137181	1.1623657953237272	0.2497354150811994	0.3217964816092139	0.2757181572307214	0.11465582647980942	0.2878295346802556	0.47360804335697637	0.9603040234638072	0.47360804335697637	0.16567833417577346	3.761123221470697	0.16567833417577346
